x,y,source,title
12.179064,-6.5152383,Forbes.com,USAAVoice: Funding A Startup Without Credit Card Debt
-26.128134,18.386827,Sittingbourne Messenger,"Peugeot 406 on fire on the corner of Charlotte Street and Jubilee Street, Sittingbourne"
18.687618,0.02831641,Seeking Alpha,Strong reign continues for PepsiCo CEO
-35.176723,2.2342448,KMOV.com,"Shelley Elizabeth Lecrone, 61, Saint Peters, Missouri"
18.607708,23.348518,SahiOnline,"Navy conducts free medical, Dental camp in Karwar"
8.223869,-24.676613,KESQ,Tesla trots out its first electric SUV
-10.299106,-9.754024,What's Happening - London,Dinosaur Pile-Up | London
-15.031897,32.290157,Can India News,Prohibition of Child Marriage Act applies to Muslims too: Gujarat HC
17.612688,-25.433104,Oklahoma Journal Record,"Building ambitions: Creek Nation apprentices add to workforce, help businesses"
-19.808977,-4.997617,ITV.com,"Chilly and misty nights, offset by bright sunny days"
30.90301,-20.312502,Town Hall,Oversold Conditions For Sage Therapeutics (SAGE)
-3.1167836,23.335018,San Luis Obispo.com,United Arab Emirates lays out new migrant labor reforms
31.542957,-36.451084,Fat Pitch Financials,"BMY Announces CheckMate -017, -063 Trials Evaluating Opdivo in Previously Treated Squamous NSCLC Show Sustained Survival Benefit"
-16.42009,-4.270701,Mnemonic,"Summary of observations and vulnerabilities for the week of September 6th, 2015"
13.232328,1.6933519,UAE NewsApp.com,Samsung's paddle-shaped sleep sensor can control your home while you sleep
27.59861,10.243441,MyInforms,Hey Poor Podcast Episode 42: Super Nintendo President Maker
-0.7802825,26.440582,San Luis Obispo.com,"The Latest: Boozman, Eldridge avoid criticizing each other"
11.313663,34.76011,NigerianHerald.com,Malcolm Turnbull unveils his ministry – politics live
8.774746,-32.021812,Latest Nigerian News.com,Two Superfans Debate the Merits of Ryan Adams' 1989 Cover Album
-13.26736,13.184633,Times Observer,‘Local Poverty: Up Close and Personal’
3.05914,20.944319,CJAD 800,1 dead after active shooter reported at Delta State University in Mississippi
36.040924,0.49286386,CEOWorld Magazine,Short Interest Expands By 25% For PRIM
-0.42929405,-0.9686504,News-Messenger,Boys Golf Roundup: Port Clinton tops Margaretta 29 minutes ago
4.320394,29.380215,News24,"More than 6,000 migrants reach Austria 56 minutes ago in News"
25.736715,-5.292816,Kentucky.com,Japan trade deficit narrows in August on lower oil imports
-5.8477116,-10.261619,MyInforms,A Dark Knight-Inspired Batsuit Is Coming to Arkham Knight
-29.199572,26.910172,Bhutan Broadcasting Service,Man apprehended for attempt to rape
-14.444571,-37.607014,Toledoblade.com,Rockets start strong
-27.43577,24.280348,Arkansas Online,2 on bus in Vegas die in fiery crash
24.105635,26.764648,Centre Daily Times,The Latest: Obama: Action must follow cybertheft agreement
26.525589,16.099585,4 Traders,China Financial Services : Fin Services vice-chairman Chan Yuk Ming quits
8.383113,-51.07125,Madisonville Messenger,Pearl Harbor survivor recalls day of infamy
10.435845,-10.229767,Sedo.com,deluxe.wedding Make Offer
16.952114,1.3501172,MoneyAM,Phoenix confirms talks with Guardian Financial Services
-4.7909827,15.470615,BlackburnNews.com,Crop Estimates Nudge Upward
1.0318772,17.14917,EthioGrio,ISIS Burns 4 Shia Spies Alive Over Fire (Video)
2.2161553,13.06815,Belleville News Democrat,Trump on Twitter: Fire away with questions
-12.136749,-16.037888,LeaderJournal.com,Exclusive: Castle Books Once Upon a Time's Blackbeard for Guest Spot
-28.97528,0.033696473,Macau News.net,The myth of Ronald Reagan pragmatic moderate or radical conservative
-11.950329,31.46,DailyMe.Com,Byreddy to march for ryots again
-34.861496,-17.271313,Yahoo! Maktoob,Theo James' First Official Hugo Boss Fragrance Ad is Here
-35.29047,-15.757891,Tech Investor News,"How The Boy Scouts Fostered Racial Equality In The Mormon Church (Wes Siler on Indefinitely Wild, shared by Kelsey Campbell-Dollaghan to Gizmodo/Gizmodo)"
3.5393467,-5.57533,UAE NewsApp.com,Celebrity courtroom drama as it's Amal Clooney vs Cherie Blair’s team in the Maldives
-4.9919944,15.593933,NewsOnFeeds.com,Marina Abramovic: 'We can learn telepathy'
29.53773,-13.65422,USA Today,Oregon pot growers say it'll take months to meet demand
-27.9046,17.696321,Basingstoke Gazette,Tree vandalised in Hook
26.063448,-15.232535,BioSpace,Making Your Money Last a Lifetime
36.240433,25.01306,KUSI.com,"Oilfield Workers Represented by Nichols Kaster, PLLP Lodge Overtime Action Against SandRidge Energy, Inc."
-36.87549,3.9565196,South Hill Enterprise,Shirley T. Ezell
-14.597592,10.993182,Southern Highland News,"Just Open: Paradise Road Diner, North Bondi"
-23.313375,27.228428,VOCM,"Woman Hospitalized, Man Charged"
-1.4298633,-2.2757876,Entertainment Ireland,"£480 gets you a bed, in a shed, in a living room, because London is the worst place on Earth"
-34.382664,23.320145,Shropshire Star,Eight-foot snake on the loose after slipping away from Cumbria home
34.26669,-17.252745,Latin Post,"Kid Rock Offers Malibu Property for $12.5M Sep 23, 2015 07:30 AM EDT By Candy Lopez"
7.9341164,-50.967377,Palladium Times,Asia stocks mostly higher on Wall Street tail wind
-19.380299,-7.6081977,PopSugar,Everyone's Loving This Street Style Trend From NYFW
13.508814,6.0909657,The Baltic Course,Fuel excise tax increase in Estonia will be postponed for a month
15.712085,33.649685,HT Syndication,'Only smart citizens can turn Faridabad into a smart city'
4.850243,27.928942,ITV.com,Thousands of refugees continue their journey to Germany
24.038702,9.882059,GlobeNewswire,"Communications Sales & Leasing to Present at Bank of America Merrill Lynch 2015 Media, Communications & Entertainment Conference"
7.2468967,11.659672,MyInforms,Judge gives go-ahead to Uber lawsuit
32.29993,7.9975977,CNN Money,IIROC Trading Resumption - LL
11.786743,-7.0042715,OurTownJohnstown.com,Office Supplies are Key to Small Business Productivity
23.790161,-5.882903,Wicked Local Halifax,Doctors warn fleeting competition in insurance will boost prices
-14.235352,-31.0314,Plymouth Evening Herald,Plymouth Argyle v Barnet: One to Watch - John Akinde (Striker)
42.08664,19.227226,19 Action News,SS&C Technologies to Present at Deutsche Bank 2015 Technology Conference
4.8689766,-3.642976,NigerianHerald.com,Loopy laws that drive Kiwis mad
-19.496407,-19.02058,Naija Lately,Oliseh invites Iwobi
22.294512,-8.090005,MyInforms,Chinese Shares Extend Their Drop After U.S. Sell-Off
-9.367036,18.715155,Uncova,Twin blasts kill 10 in Northern Cameroon town
-3.6829898,39.598324,MyInforms,The Liberal Arts Colleges Whose Graduates Earn The Most In 2015
44.321304,20.500235,WDAM-TV,Satellite Transponders Market
23.693163,-13.355034,Wall Street Business Network,US Session Bullet Report – Gold Loses Its Shine
-15.69243,17.901522,WBEX,Five Arrested On Drug Charges In Fayette County
2.4300258,-10.3043165,NDTV,3D-Printed Shelter for Astronauts on Mars Designed
-10.659808,-10.28865,WGCU Public Media,Salute to Vienna Concert
-37.931473,0.8973318,Runcorn and Widnes World,Sheila A Higgins
-4.930172,25.596313,EIN News,"EQUITY ALERT: Rosen Law Firm Announces Filing of Securities Class Action Lawsuit Against Super Micro Computer, Inc. - ..."
13.192818,26.633333,Prime Business News Agency,Russia's chief auditor says worried over foreign debt burden rise
19.736631,20.81018,Haaretz,U.S. Senate Democrats block Iran nuclear deal disapproval for second time
-7.447197,8.17604,Irish Times,British Airways captain and crew praised for response to Vegas fire
24.570452,38.181652,WYOU,"PA Live: YCL- ""World War II and the Home Front"" Muncy Historical Society"
12.594198,-12.945315,Reuters,End of Day Message
-3.5811322,-5.755596,PennLive.com,Toast the Pope with 7 monk-inspired brews and a biblical stout (video)
-1.2931968,18.09896,NewsMax.com,Jeb Bush Propose 28 Percent Top Tax Rate in New Plan
-24.976568,-3.4235625,ACQ Magazine,‘Narrow-minded’ Sweden hails stage version of acclaimed Norwegian novel
-19.742851,-7.728673,Drag Plus,Jewelry Designer Kara Ross and Clothier Dennis Basso Team Up for New York Fashion Week
4.5266366,17.684834,Mathematical Methods in the Applied Sciences,Ground state solutions for asymptotically periodic coupled Kirchhoff-type systems with critical growth
-2.3812702,6.3035417,The Sydney News,More shopping hours for WA at Christmas
-12.886791,-30.428406,MyInforms,Carli Lloyd has another hat trick for U.S. soccer team
-11.811672,23.62574,KOOQ 1410 am ESPN,The Hot Sheets (9/23): Love Yourself
-7.3347898,-27.408682,Virtualization Conference & Expo,Robbins Geller Rudman & Dowd LLP Files Class Action Suit Against Volkswagen AG
39.479355,20.628119,Sys-Con Media,"FDA Drug Approval Process Seminar (10-11 September 2015 - London, UK)"
31.634483,-35.82489,Marketplace,Apple car to lose money: Ex-GM exec
-19.395409,-15.160995,Salt Lake Tribune,Three players suspended from Aggies
4.599055,19.617842,Post Register,Men aboard ill-fated floatplane came to fish
14.227416,13.717396,Law360 - Consumer Protection,Chrysler Beats Most Of Power Module Defect Suit
-0.9470361,-26.848207,Sys-Con Media,World Atrial Fibrillation Awareness Day Successfully Commemorated Across the Globe
-6.8551993,-32.354485,Yahoo! Sports,Tennis-Noah named France Davis Cup captain
17.66844,-26.32925,Lebanon Daily Star,Ex-VW boss Winterkorn investigated for fraud
-8.822198,2.9216204,Hutchinson News,Submission being accepted for book publishing awards
44.51812,20.265867,CW Richmond WUPV,"Crash Barrier Systems Market by Type, Technology, Device, Application & Region - Global Trends & Forecasts to 2020"
-36.2373,-17.202156,NewsR.in,Vinyl is now bigger than streaming: Sales of the classic format have surpassed ad-supported online services
-20.03388,3.147936,Brisbane Times,Anonymous caller may hold key to Dallas car bombing
38.88607,-25.065193,Individual.com,Pacific Gas and Electric (PCG) Showing Bearish Technicals With Support At $47.07
9.642451,34.396908,Britain News.Net,Cameron resists calls to change stance on refugees
6.939522,25.209616,Naija Lately,Syrian regime air strikes kill 38 IS fighters: monitor
-18.957294,0.34153837,580 KIDO,Watch Heartbreaking Images From September 11 Attacks
-18.36403,22.759764,Yachting World,Watch: RNLI Sunderland rescue man from the sea off Sunderland
0.9599736,-3.0977414,AA Kenya,Governor Munya tells off Meru MPs opposed to his leadership
-29.065212,-14.2423315,CSN Chicago,Cubs Magic Number: 7
25.127512,-0.22817975,Brandon Sun,Energy Transfer Equity buying The Williams Cos. for about $32.61 billion
7.002235,17.302588,NigerianHerald.com,Nepotism worst form of corruption
-5.3790016,-16.5559,Kiowa County Signal,"Nickelodeon Is Bringing Back Rugrats, Ren & Stimpy, Hey Dude and More '90s Favorites"
10.232128,-20.744492,Richmond.com,Square Dance Lessons
-27.067236,-16.116936,Tajikistan News.net,Snoop Dogg Has Launched a Marijuana-Lifestyle Media Platform Called Merry Jane
13.318178,35.31253,HT Syndication,BJP reiterates support to shiksha mitras
32.299873,8.003292,KTUL,IIROC Trading Resumption - GPY
4.9421806,17.825663,RIPR.org,"Political Roundtable: Raimondo on the Lally Controversy, PawSox & Trying to Improve RI's Economy"
22.018883,25.020164,Latest Nigerian News.com,Code of Conduct Trial: Ex minister tells Saraki to resign now
12.258518,2.667278,4 Traders,Kyushu Electric Power : Return to Commercial Operation of Sendai Nuclear Power Unit No.1
23.168716,-12.944565,Frome Standard,Teenage roofer who preyed on Somerset pensioners jailed
-18.694412,13.109084,Batemans Bay Post,Remember this road?
28.125753,19.854397,The US Daily,DP Prepares for Tough Challenge at Lompoc
-1.5867996,11.480539,Newstalk 1130,Pope: Priests Can Forgive Women Who've Had Abortions
-24.956202,-4.3366737,Global Times,Nigeria to stage women's cricket championship
42.31307,7.2501516,MDLinx,Folic acid supplementation for pregnant women and those planning pregnancy – 2015 update
-16.169619,-18.410727,Sun Times,Empire Adds Vivica A. Fox as Cookie's Sister
-10.65315,-10.116504,MyEastTex,'East Texas Symphony Orchestra' opening weekend
-1.2317079,38.808666,InOttawa.com,Speaking to students
-41.696957,-17.775143,NewsR.in,Tranquillo Barnetta's goal gives Philadelphia early lead vs. Houston - 2015 MLS Highlights
-21.709415,16.353779,Campaign Series,Gloucestershire news: Woman killed in two-vehicle crash in Woodmancote
10.593383,34.6135,Saudi Press Agency,*Al-Hariri condoles Custodian of the Two Holy Mosques on Victims of crane fall in Grand Holy Mosque
14.134648,-3.5701282,Parliament.za,Joint Select Committees to Meet Durban Port Authority
-13.347443,20.10056,Uncova,Israeli Raid Palestinain City For Hamas Operative
8.566146,34.294956,LocalNews7.com,Ukraine orders Russian airlines...
-5.25011,-20.914207,Yahoo! Finance,Tennis - Konta first British woman in US Open last 16 since 1991
24.965178,38.225708,NewsNet 5,Best ways to complain and get results
-18.740503,-10.825006,Mid Day,Priyanka Chopra's comfort zone
15.787084,-17.769112,Seymour Tribune,Library plans duct tape contest for youth
14.812107,-22.688139,Perth Now,Blind SA lawyer posthumously wins award
-17.51127,1.7140344,VICE: Noisey,"50 Cent on Pornography, Interracial Dating, & Penis Candy - The People vs 50 Cent"
11.029399,11.86887,WTAQ News Talk,Fiat Chrysler says talking with UAW union about health care co-op
6.522965,-26.651201,Pelham News.ca,Low Water
5.313421,-5.3429847,Northern Daily Leader,Liberal leadership spill: Malcolm Turnbull v Tony Abbott | photos
0.56159556,13.410915,WTAQ News Talk,"Gov. Walker cancels Mackinac GOP speech to focus on Iowa, SC"
-0.41254658,-0.1034439,Latest Nigerian News.com,"Heroes Reborn' review: The song remains the same, but it's a decent song"
-7.4046226,0.13838477,KSWO,Runners participate in 3rd annual Chris Lane Memorial 5K
44.951614,20.769846,WFMJ 21 - TV,Global Application Performance Management (APM) Software Market 2015-2019
-20.137232,17.49684,Dominion Post,Car flips on State Highway 1 in Northland
-2.7718444,0.97116435,Britain News.Net,Obama Posts Moving Comment On Humans Of New York Photo From Iran
-29.428574,22.937288,Daily Town Talk,Homeless woman accused in Alexandria burglary 15 hours ago
20.69111,-35.858425,Charlotte Observer,"Bobblehead, umbrella, mug or magnet? Pope souvenirs abound"
13.253766,13.686241,Law360 - Class Action,Lending Partners Call For Arbitration In Tribal Fraud Suit
3.0784614,-1.316768,Science Daily,"Ice samples from Greenland, Russia provide clues to past, future climate change"
7.489565,-51.322258,Greater Fort Wayne Business Weekly,Restructuring will gut Triple Crown’s labor force
5.766097,-2.200432,NewsOnFeeds.com,Dentist who killed Cecil the lion speaks out; to return to work
1.5452956,1.8760202,Wapakoneta Daily News,A Look Ahead
4.758478,-2.1807427,HT Syndication,One-day workshop for orthopaedic surgeons held
-1.4153602,24.094048,Africa-News.info,Sudan to Strengthen Dar Relations
-7.1680274,-4.6998124,Westmorland Gazette,Eden hotel scoops a national 'good value' award
-17.66655,24.305025,Click Orlando,Toy gun lands man in jail
-4.22341,24.789993,Sun Herald,Lawsuit: Western sheep operators colluded against workers
26.96148,-16.029535,Wall Street Business Network,"DaVita HealthCare Partners Now #267 Largest Company, Surpassing Fifth Third Bancorp"
24.418964,24.901175,Hubii,"China welcomes an accused war criminal to a parade lambasting Japanese war crimes during WWIISudanese president Omar Hassan al-Bashir, an accused war criminal, has arrived in Beijing to attend a military parade celebrating the defeat of Japan—a country th"
13.766401,-17.259068,HamptonRoads.com,Jimmy Greene to kick-start jazz series at Virginia Arts Festival
-10.056996,-23.291487,DailyMe.Com,Archie Thompson's A-League career in doubt after serious injury | Football
-2.0083785,-4.2760687,Nipawin Journal,Paloma Faith Sets Pulses Racing As The New Face Of Agent Provocateur
16.385283,-7.597193,Electronic Products,Littelfuse adds two unidirectional SIDAC switching thyristors optimized for capacitor discharge applications
